362565010231,300104950331,9/28/2006 0:00:00,049,1,3273648010231,0003,L,ABLA,9.800,24.00000,12.5713,46.0000,M,80,DO,105,DM,4.0000,M,,,,13.00,EA
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273649010231,0004,L,ABLA,12.200,24.00000,19.4826,46.0000,C,80,DO,105,DC,4.0000,C,,,,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273650010231,0005,L,PSME,13.800,24.00000,24.9278,37.0000,M,75,CO,132,DM,10.0000,M,,,,15.00,EA
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273651010231,0006,L,PIFL2,14.100,24.00000,26.0234,31.0000,M,25,CO,140,DM,2.0000,M,,,,16.00,EA
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273652010231,0007,L,PIFL2,13.000,24.00000,22.1214,31.0000,C,20,CO,140,DC,2.0000,C,,,,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273653010231,0008,D,PIFL2,11.000,24.00000,15.8384,32.0000,M,,,,,,,,,1,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273654010231,0009,D,PIFL2,7.400,24.00000,7.1679,21.0000,M,,,,,,,,,3,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273655010231,0010,D,PIFL2,5.000,24.00000,3.2724,16.0000,M,,,,,,,,,3,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273656010231,0011,D,PIFL2,8.200,24.00000,8.8014,5.0000,M,,,,,,,,,4,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273657010231,0012,D,PIFL2,7.400,24.00000,7.1679,19.0000,M,,,,,,,,,3,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273658010231,0013,D,PIFL2,6.300,24.00000,5.1953,24.0000,M,,,,,,,,,2,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273659010231,0014,D,PIFL2,9.200,24.00000,11.0790,32.0000,M,,,,,,,,,2,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273660010231,0015,L,PSME,12.200,24.00000,19.4826,32.0000,M,70,CO,139,DM,9.0000,M,,,,14.00,EA
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273661010231,0016,L,PSME,10.800,24.00000,15.2677,32.0000,C,90,CO,139,DC,9.0000,C,,,,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273662010231,0017,L,PIFL2,10.900,24.00000,15.5518,33.0000,M,15,CO,120,DM,2.0000,M,,,,13.00,EA
